Eatery_Id,Eatery_Name,City,Country_Code,Cuisines,Price_Range,Average_Cost_For_Two,Online_Delivery,Deliverying_Available,Table_Booking_Available,Aggregate_Rating,Rating_Text,Votes,Currency
5702418,Gazebo,Abu Dhabi,214,Mughlai,3,120,1,0,1,4.0,Very Good,355,AED
5702418,Gazebo,Abu Dhabi,214,Biryani,3,120,1,0,1,4.0,Very Good,355,AED
5704202,Hot Palayok,Abu Dhabi,214,Filipino,3,100,1,0,0,4.5,Excellent,162,AED
5704202,Hot Palayok,Abu Dhabi,214,Japanese,3,100,1,0,0,4.5,Excellent,162,AED
5704202,Hot Palayok,Abu Dhabi,214,Asian,3,100,1,0,0,4.5,Excellent,162,AED
5704168,Salt,Abu Dhabi,214,Fast Food,3,100,0,0,0,4.2,Very Good,228,AED
5704168,Salt,Abu Dhabi,214,Burger,3,100,0,0,0,4.2,Very Good,228,AED
5701729,Sofra Istanbul,Abu Dhabi,214,Turkish,2,70,0,0,0,4.3,Very Good,224,AED
5701729,Sofra Istanbul,Abu Dhabi,214,Arabian,2,70,0,0,0,4.3,Very Good,224,AED
5701729,Sofra Istanbul,Abu Dhabi,214,Middle Eastern,2,70,0,0,0,4.3,Very Good,224,AED
5800433,The Sizzle,Colombo,191,American,3,3000,0,0,0,4.2,Very Good,286,LKR
5800433,The Sizzle,Colombo,191,Fast Food,3,3000,0,0,0,4.2,Very Good,286,LKR
5800433,The Sizzle,Colombo,191,Steak,3,3000,0,0,0,4.2,Very Good,286,LKR
5800433,The Sizzle,Colombo,191,Beverages,3,3000,0,0,0,4.2,Very Good,286,LKR
5800316,Cricket Club Cafe,Colombo,191,Continental,3,3000,0,0,0,4.2,Very Good,171,LKR
5800316,Cricket Club Cafe,Colombo,191,American,3,3000,0,0,0,4.2,Very Good,171,LKR
5800316,Cricket Club Cafe,Colombo,191,Seafood,3,3000,0,0,0,4.2,Very Good,171,LKR
5800590,The Commons,Colombo,191,Cafe,3,2500,0,0,0,4.0,Very Good,209,LKR
5800590,The Commons,Colombo,191,Sri Lankan,3,2500,0,0,0,4.0,Very Good,209,LKR
5800590,The Commons,Colombo,191,Continental,3,2500,0,0,0,4.0,Very Good,209,LKR
5800590,The Commons,Colombo,191,American,3,2500,0,0,0,4.0,Very Good,209,LKR
5801321,Cafe Beverly,Colombo,191,Continental,3,2000,0,0,0,4.1,Very Good,58,LKR
5801321,Cafe Beverly,Colombo,191,American,3,2000,0,0,0,4.1,Very Good,58,LKR
5800144,Carnival Ice Cream,Colombo,191,Desserts,2,1000,0,0,0,4.1,Very Good,122,LKR
5800144,Carnival Ice Cream,Colombo,191,Ice Cream,2,1000,0,0,0,4.1,Very Good,122,LKR
5800176,Ministry of Crab,Colombo,191,Seafood,4,4000,0,0,0,4.9,Excellent,203,LKR
5800755,Upali's,Colombo,191,Sri Lankan,3,2500,0,0,0,4.0,Very Good,114,LKR
5800612,Burger's King,Colombo,191,Fast Food,2,1000,0,0,0,4.1,Very Good,199,LKR
5800567,CIOCONAT Lounge,Colombo,191,Italian,3,2500,0,0,0,3.7,Good,157,LKR
5800567,CIOCONAT Lounge,Colombo,191,Cafe,3,2500,0,0,0,3.7,Good,157,LKR
5800567,CIOCONAT Lounge,Colombo,191,Desserts,3,2500,0,0,0,3.7,Good,157,LKR
5800634,Elite Indian Restaurant,Colombo,191,North Indian,2,1800,0,0,0,2.4,Poor,240,LKR
5800634,Elite Indian Restaurant,Colombo,191,Chinese,2,1800,0,0,0,2.4,Poor,240,LKR
5800634,Elite Indian Restaurant,Colombo,191,Sri Lankan,2,1800,0,0,0,2.4,Poor,240,LKR
5801970,Butter Boutique,Colombo,191,Desserts,2,1000,0,0,0,4.2,Very Good,49,LKR
5801970,Butter Boutique,Colombo,191,Bakery,2,1000,0,0,0,4.2,Very Good,49,LKR
5800891,The Paddington,Colombo,191,Cafe,3,2000,0,0,0,3.6,Good,83,LKR
5800891,The Paddington,Colombo,191,Italian,3,2000,0,0,0,3.6,Good,83,LKR
5800515,Malay Restaurant,Colombo,191,Malaysian,2,1500,0,0,0,3.5,Good,80,LKR
5800515,Malay Restaurant,Colombo,191,North Indian,2,1500,0,0,0,3.5,Good,80,LKR
5800515,Malay Restaurant,Colombo,191,Sri Lankan,2,1500,0,0,0,3.5,Good,80,LKR
5800758,Cafe Shaze,Colombo,191,Cafe,3,3500,0,0,0,3.8,Good,81,LKR
5800758,Cafe Shaze,Colombo,191,Fast Food,3,3500,0,0,0,3.8,Good,81,LKR
5800758,Cafe Shaze,Colombo,191,Beverages,3,3500,0,0,0,3.8,Good,81,LKR
5800718,Simply Strawberries By Jagro,Colombo,191,Juices,2,1300,0,0,0,4.5,Excellent,146,LKR
5800718,Simply Strawberries By Jagro,Colombo,191,Desserts,2,1300,0,0,0,4.5,Excellent,146,LKR
5801078,Arabian Knights,Colombo,191,Middle Eastern,3,2400,0,0,0,4.2,Very Good,158,LKR
5801078,Arabian Knights,Colombo,191,Arabian,3,2400,0,0,0,4.2,Very Good,158,LKR
5800156,Queen's Cafe,Colombo,191,American,3,2000,0,0,0,2.5,Average,93,LKR
5800156,Queen's Cafe,Colombo,191,Chinese,3,2000,0,0,0,2.5,Average,93,LKR
5800156,Queen's Cafe,Colombo,191,North Indian,3,2000,0,0,0,2.5,Average,93,LKR
5800710,The Manhattan Fish Market,Colombo,191,Seafood,4,4500,0,0,0,4.0,Very Good,196,LKR
5800710,The Manhattan Fish Market,Colombo,191,Italian,4,4500,0,0,0,4.0,Very Good,196,LKR
5800746,T.G.I. Friday's,Colombo,191,American,4,4000,0,0,0,4.0,Very Good,166,LKR
5800746,T.G.I. Friday's,Colombo,191,Steak,4,4000,0,0,0,4.0,Very Good,166,LKR
5800557,Chinese Dragon Cafe,Colombo,191,Chinese,3,2000,0,0,0,3.4,Average,118,LKR
5907325,Bayramoğlu Döner,İstanbul,208,Döner,2,50,0,0,0,4.8,Excellent,1117,TL
5927248,Draft Gastro Pub,İstanbul,208,Bar Food,4,130,0,0,0,4.9,Excellent,522,TL
5902117,Valonia,İstanbul,208,Restaurant Cafe,3,80,0,0,0,4.2,Very Good,874,TL
5902117,Valonia,İstanbul,208,Desserts,3,80,0,0,0,4.2,Very Good,874,TL
5904116,J'adore Chocolatier,İstanbul,208,Desserts,2,50,0,0,0,4.7,Excellent,1311,TL
5915547,Karaköy Güllüoğlu,İstanbul,208,Desserts,2,40,0,0,0,4.7,Excellent,1305,TL
5915547,Karaköy Güllüoğlu,İstanbul,208,Börek,2,40,0,0,0,4.7,Excellent,1305,TL
5908749,Ceviz Ağacı,İstanbul,208,World Cuisine,3,105,0,0,0,4.2,Very Good,1034,TL
5908749,Ceviz Ağacı,İstanbul,208,Patisserie,3,105,0,0,0,4.2,Very Good,1034,TL
5908749,Ceviz Ağacı,İstanbul,208,Cafe,3,105,0,0,0,4.2,Very Good,1034,TL
5916085,Dem Karaköy,İstanbul,208,Cafe,2,35,0,0,0,4.5,Excellent,761,TL
5915807,Huqqa,İstanbul,208,Italian,4,170,0,0,0,3.7,Good,661,TL
5915807,Huqqa,İstanbul,208,World Cuisine,4,170,0,0,0,3.7,Good,661,TL
5915054,Baltazar,İstanbul,208,Burger,3,90,0,0,0,4.3,Very Good,870,TL
5915054,Baltazar,İstanbul,208,Izgara,3,90,0,0,0,4.3,Very Good,870,TL
5926979,Leman Kültür,İstanbul,208,Restaurant Cafe,3,80,0,0,0,3.7,Good,506,TL
5919120,Virginia Angus,İstanbul,208,Steak,3,70,0,0,0,4.2,Very Good,652,TL
5919120,Virginia Angus,İstanbul,208,Burger,3,70,0,0,0,4.2,Very Good,652,TL
5912546,Eataly,İstanbul,208,Italian,4,180,0,0,0,4.1,Very Good,843,TL
5912546,Eataly,İstanbul,208,Pizza,4,180,0,0,0,4.1,Very Good,843,TL
5912546,Eataly,İstanbul,208,Fresh Fish,4,180,0,0,0,4.1,Very Good,843,TL
5908736,Big Chefs,İstanbul,208,World Cuisine,4,160,0,0,0,4.0,Very Good,645,TL
5913494,Filizler Köftecisi,İstanbul,208,Izgara,3,90,0,0,0,3.7,Good,687,TL
5913494,Filizler Köftecisi,İstanbul,208,Steak,3,90,0,0,0,3.7,Good,687,TL
5905215,Emirgan Sütiş,İstanbul,208,Restaurant Cafe,3,75,0,0,0,4.2,Very Good,877,TL
5905215,Emirgan Sütiş,İstanbul,208,Turkish,3,75,0,0,0,4.2,Very Good,877,TL
5905215,Emirgan Sütiş,İstanbul,208,Desserts,3,75,0,0,0,4.2,Very Good,877,TL
5916112,Aşşk Kahve,İstanbul,208,Restaurant Cafe,4,120,0,0,0,4.0,Very Good,901,TL
5920764,MOC İstanbul,İstanbul,208,Cafe,3,60,0,0,0,4.6,Excellent,622,TL
5915730,Namlı Gurme,İstanbul,208,Turkish,3,80,0,0,0,4.1,Very Good,788,TL
5901782,Starbucks,İstanbul,208,Cafe,2,30,0,0,0,4.9,Excellent,1042,TL
5927402,Walter's Coffee Roastery,İstanbul,208,Cafe,2,55,0,0,0,4.0,Very Good,591,TL
6000871,Çukurağa Sofrası,Ankara,208,Kebab,3,60,0,0,0,4.4,Very Good,296,TL
6000871,Çukurağa Sofrası,Ankara,208,Izgara,3,60,0,0,0,4.4,Very Good,296,TL
6000549,Meşhur Tavacı Recep Usta,Ankara,208,Kebab,3,100,0,0,0,4.5,Excellent,231,TL
6000447,Masabaşı Kebapçısı,Ankara,208,Kebab,3,100,0,0,0,4.2,Very Good,212,TL
6000447,Masabaşı Kebapçısı,Ankara,208,Turkish Pizza,3,100,0,0,0,4.2,Very Good,212,TL
6000168,Hattena Hatay  Sofrası,Ankara,208,Kebab,3,70,0,0,0,4.6,Excellent,124,TL
6000921,Düveroğlu,Ankara,208,Kebab,3,70,0,0,0,4.2,Very Good,152,TL
6000921,Düveroğlu,Ankara,208,Desserts,3,70,0,0,0,4.2,Very Good,152,TL
6000921,Düveroğlu,Ankara,208,Turkish Pizza,3,70,0,0,0,4.2,Very Good,152,TL
6003879,Zigana Pide,Ankara,208,Turkish Pizza,2,50,0,0,0,4.3,Very Good,103,TL
6001980,Timboo Cafe,Ankara,208,Cafe,3,70,0,0,0,4.2,Very Good,134,TL
6004813,Pizza İl Forno,Ankara,208,Pizza,2,40,0,0,0,4.7,Excellent,104,TL
6000019,Nusr-Et,Ankara,208,Steak,4,400,0,0,0,4.1,Very Good,97,TL
6004089,Düveroğlu,Ankara,208,Kebab,3,70,0,0,0,4.4,Very Good,131,TL
6004089,Düveroğlu,Ankara,208,Desserts,3,70,0,0,0,4.4,Very Good,131,TL
6004089,Düveroğlu,Ankara,208,Turkish Pizza,3,70,0,0,0,4.4,Very Good,131,TL
6004408,Turta Home Cafe,Ankara,208,Cafe,2,35,0,0,0,4.3,Very Good,126,TL
6004408,Turta Home Cafe,Ankara,208,Desserts,2,35,0,0,0,4.3,Very Good,126,TL
6000747,The Bigos,Ankara,208,Cafe,3,80,0,0,0,3.8,Good,123,TL
6002025,Masabaşı,Ankara,208,Kebab,3,100,0,0,0,4.2,Very Good,103,TL
6002025,Masabaşı,Ankara,208,Turkish Pizza,3,100,0,0,0,4.2,Very Good,103,TL
6000409,Cafemiz,Ankara,208,World Cuisine,4,150,0,0,0,4.4,Very Good,115,TL
6000409,Cafemiz,Ankara,208,Mexican,4,150,0,0,0,4.4,Very Good,115,TL
6000409,Cafemiz,Ankara,208,Italian,4,150,0,0,0,4.4,Very Good,115,TL
6001537,Kebap 49,Ankara,208,Kebab,3,60,0,0,0,4.3,Very Good,106,TL
6001537,Kebap 49,Ankara,208,Turkish Pizza,3,60,0,0,0,4.3,Very Good,106,TL
6003426,Liva,Ankara,208,Patisserie,2,50,0,0,0,3.4,Average,115,TL
6003426,Liva,Ankara,208,Coffee and Tea,2,50,0,0,0,3.4,Average,115,TL
6001757,Yıldız Aspava,Ankara,208,Kebab,2,50,0,0,0,4.4,Very Good,72,TL
6001757,Yıldız Aspava,Ankara,208,Turkish Pizza,2,50,0,0,0,4.4,Very Good,72,TL
6001757,Yıldız Aspava,Ankara,208,Döner,2,50,0,0,0,4.4,Very Good,72,TL
6003668,Timboo Cafe,Ankara,208,Cafe,3,70,0,0,0,4.2,Very Good,79,TL
6001748,Meşhur Özçelik Aspava,Ankara,208,Kebab,2,40,0,0,0,4.6,Excellent,109,TL
6001748,Meşhur Özçelik Aspava,Ankara,208,Turkish Pizza,2,40,0,0,0,4.6,Excellent,109,TL
6004011,Gaga Manjero,Ankara,208,World Cuisine,3,80,0,0,0,4.9,Excellent,95,TL
6103211,Dishoom,London,215,Indian,2,35,0,0,0,4.7,Excellent,964,£
6103211,Dishoom,London,215,North Indian,2,35,0,0,0,4.7,Excellent,964,£
6103211,Dishoom,London,215,Curry,2,35,0,0,0,4.7,Excellent,964,£
6103211,Dishoom,London,215,Cafe,2,35,0,0,0,4.7,Excellent,964,£
6114829,Duck & Waffle,London,215,British,3,55,0,0,0,4.9,Excellent,706,£
6127163,Bao,London,215,Taiwanese,2,20,0,0,0,4.9,Excellent,161,£
6127163,Bao,London,215,Street Food,2,20,0,0,0,4.9,Excellent,161,£
6104220,Roti Chai,London,215,Indian,3,45,0,0,1,4.5,Excellent,367,£
6104220,Roti Chai,London,215,Street Food,3,45,0,0,1,4.5,Excellent,367,£
6103902,Yauatcha,London,215,Chinese,4,90,0,0,1,4.7,Excellent,1326,£
6103902,Yauatcha,London,215,Dim Sum,4,90,0,0,1,4.7,Excellent,1326,£
6102615,The Breakfast Club,London,215,American,3,40,0,0,0,4.5,Excellent,313,£
6102615,The Breakfast Club,London,215,Burger,3,40,0,0,0,4.5,Excellent,313,£
6114338,Flat Iron,London,215,Steak,2,35,0,0,0,4.9,Excellent,309,£
6113857,sketch Gallery,London,215,British,4,100,0,0,0,4.5,Excellent,148,£
6113857,sketch Gallery,London,215,Contemporary,4,100,0,0,0,4.5,Excellent,148,£
6113680,Restaurant Gordon Ramsay,London,215,French,4,230,0,0,0,4.7,Excellent,320,£
6118140,Gymkhana,London,215,Indian,4,80,0,0,1,4.7,Excellent,214,£
6118140,Gymkhana,London,215,Pakistani,4,80,0,0,1,4.7,Excellent,214,£
6118140,Gymkhana,London,215,Curry,4,80,0,0,1,4.7,Excellent,214,£
6103922,Dishoom,London,215,Indian,3,55,0,0,0,4.5,Excellent,305,£
6103922,Dishoom,London,215,Cafe,3,55,0,0,0,4.5,Excellent,305,£
6103922,Dishoom,London,215,Curry,3,55,0,0,0,4.5,Excellent,305,£
6117859,Shake Shack,London,215,American,2,30,0,0,0,4.1,Very Good,473,£
6117859,Shake Shack,London,215,Burger,2,30,0,0,0,4.1,Very Good,473,£
6117406,Five Guys,London,215,American,2,30,0,0,0,3.8,Good,400,£
6117406,Five Guys,London,215,Burger,2,30,0,0,0,3.8,Good,400,£
6102866,Hakkasan,London,215,Chinese,4,120,0,0,1,4.8,Excellent,395,£
6102866,Hakkasan,London,215,Dim Sum,4,120,0,0,1,4.8,Excellent,395,£
6103868,Nobu,London,215,Japanese,4,100,0,0,1,4.4,Very Good,311,£
6103868,Nobu,London,215,Sushi,4,100,0,0,1,4.4,Very Good,311,£
6101881,Jamie's Italian,London,215,Italian,3,50,0,0,0,4.3,Very Good,271,£
6113973,Bone Daddies,London,215,Ramen,3,40,0,0,0,4.6,Excellent,418,£
6113973,Bone Daddies,London,215,Japanese,3,40,0,0,0,4.6,Excellent,418,£
6103255,Roka,London,215,Japanese,3,60,0,0,0,4.6,Excellent,436,£
6103255,Roka,London,215,Sushi,3,60,0,0,0,4.6,Excellent,436,£
6103683,Bocca Di Lupo,London,215,Italian,3,45,0,0,0,4.5,Excellent,571,£
6100054,Masala Zone,London,215,Indian,2,30,0,0,1,4.1,Very Good,316,£
6100054,Masala Zone,London,215,Curry,2,30,0,0,1,4.1,Very Good,316,£
18318801,Roti & Boti,Doha,166,Indian,4,160,0,0,0,3.9,Good,109,QR
18426586,7st by Mumbai Spices,Doha,166,Indian,4,150,0,0,0,3.4,Average,74,QR
18426586,7st by Mumbai Spices,Doha,166,Street Food,4,150,0,0,0,3.4,Average,74,QR
17957917,The Manhattan FISH MARKET,Doha,166,Seafood,4,150,0,0,0,4.0,Very Good,180,QR
17957917,The Manhattan FISH MARKET,Doha,166,American,4,150,0,0,0,4.0,Very Good,180,QR
18107765,Zaffran Dining Experience,Doha,166,Indian,4,300,0,0,0,4.6,Excellent,348,QR
18295472,Gymkhana,Doha,166,Indian,4,250,0,0,1,4.7,Excellent,114,QR
6201976,Indian Coffee House,Doha,166,Indian,3,80,0,0,0,3.4,Average,350,QR
6201130,Vine - The St. Regis,Doha,166,International,4,550,0,0,0,4.4,Very Good,67,QR
6202039,Mainland China Restaurant,Doha,166,Chinese,4,250,0,0,0,4.9,Excellent,182,QR
6201972,Eatopia,Doha,166,European,4,200,0,0,0,3.9,Good,197,QR
6201972,Eatopia,Doha,166,Arabian,4,200,0,0,0,3.9,Good,197,QR
6201972,Eatopia,Doha,166,Japanese,4,200,0,0,0,3.9,Good,197,QR
6201972,Eatopia,Doha,166,Bakery,4,200,0,0,0,3.9,Good,197,QR
6201972,Eatopia,Doha,166,Desserts,4,200,0,0,0,3.9,Good,197,QR
6201309,MRA Bakery Sweets & Restaurant,Doha,166,Kerala,3,60,0,0,0,4.0,Very Good,322,QR
6201309,MRA Bakery Sweets & Restaurant,Doha,166,Indian,3,60,0,0,0,4.0,Very Good,322,QR
6201309,MRA Bakery Sweets & Restaurant,Doha,166,Chinese,3,60,0,0,0,4.0,Very Good,322,QR
6201309,MRA Bakery Sweets & Restaurant,Doha,166,Bakery,3,60,0,0,0,4.0,Very Good,322,QR
6201312,Zaoq,Doha,166,Pakistani,4,170,0,0,0,4.2,Very Good,189,QR
6200110,Aalishan,Doha,166,North Indian,3,100,0,0,0,3.8,Good,263,QR
6200110,Aalishan,Doha,166,Chinese,3,100,0,0,0,3.8,Good,263,QR
6200110,Aalishan,Doha,166,Turkish,3,100,0,0,0,3.8,Good,263,QR
6201336,Ponderosa,Doha,166,Steak,3,110,0,0,0,3.6,Good,115,QR
6201431,Coral - InterContinental Doha,Doha,166,International,4,500,0,0,0,3.7,Good,58,QR
18261203,Sabai Thai - The Westin Doha Hotel & Spa,Doha,166,Thai,4,445,0,0,0,4.3,Very Good,73,QR
6202515,Gokul Gujarati Restaurant,Doha,166,Indian,2,50,0,0,0,4.3,Very Good,211,QR
17957911,Punjab Restaurant,Doha,166,Pakistani,3,80,0,0,0,3.8,Good,83,QR
6201360,Paper Moon,Doha,166,Italian,4,400,0,0,0,4.5,Excellent,145,QR
18425995,Texas Roadhouse,Doha,166,Steak,4,250,0,0,0,4.0,Very Good,41,QR
18425995,Texas Roadhouse,Doha,166,American,4,250,0,0,0,4.0,Very Good,41,QR
6200383,Applebee's,Doha,166,American,4,220,0,0,0,3.8,Good,155,QR
6200383,Applebee's,Doha,166,Tex-Mex,4,220,0,0,0,3.8,Good,155,QR
6304287,Izakaya Kikufuji,Makati City,162,Japanese,3,1200,0,0,1,4.5,Excellent,591,P
6310406,The Food Hall by Todd English,Taguig City,162,American,4,1800,0,0,1,4.5,Excellent,618,P
6310406,The Food Hall by Todd English,Taguig City,162,Asian,4,1800,0,0,1,4.5,Excellent,618,P
6310406,The Food Hall by Todd English,Taguig City,162,Italian,4,1800,0,0,1,4.5,Excellent,618,P
6310406,The Food Hall by Todd English,Taguig City,162,Seafood,4,1800,0,0,1,4.5,Excellent,618,P
6318506,Ooma,Mandaluyong City,162,Japanese,4,1500,0,0,0,4.9,Excellent,365,P
6318506,Ooma,Mandaluyong City,162,Sushi,4,1500,0,0,0,4.9,Excellent,365,P
6300010,Spiral - Sofitel Philippine Plaza Manila,Pasay City,162,European,4,6000,0,0,1,4.9,Excellent,621,P
6300010,Spiral - Sofitel Philippine Plaza Manila,Pasay City,162,Asian,4,6000,0,0,1,4.9,Excellent,621,P
6300010,Spiral - Sofitel Philippine Plaza Manila,Pasay City,162,Indian,4,6000,0,0,1,4.9,Excellent,621,P
6315438,NIU by Vikings,Taguig City,162,Seafood,4,3000,0,0,1,4.7,Excellent,535,P
6315438,NIU by Vikings,Taguig City,162,American,4,3000,0,0,1,4.7,Excellent,535,P
6315438,NIU by Vikings,Taguig City,162,Mediterranean,4,3000,0,0,1,4.7,Excellent,535,P
6315438,NIU by Vikings,Taguig City,162,Japanese,4,3000,0,0,1,4.7,Excellent,535,P
18189371,Din Tai Fung,Mandaluyong City,162,Chinese,3,1000,0,0,0,4.4,Very Good,336,P
6300002,Heat - Edsa Shangri-La,Mandaluyong City,162,Seafood,4,4000,0,0,1,4.4,Very Good,270,P
6300002,Heat - Edsa Shangri-La,Mandaluyong City,162,Asian,4,4000,0,0,1,4.4,Very Good,270,P
6300002,Heat - Edsa Shangri-La,Mandaluyong City,162,Filipino,4,4000,0,0,1,4.4,Very Good,270,P
6300002,Heat - Edsa Shangri-La,Mandaluyong City,162,Indian,4,4000,0,0,1,4.4,Very Good,270,P
6309455,Mad Mark's Creamery & Good Eats,Pasig City,162,American,3,900,0,0,1,4.2,Very Good,488,P
6309455,Mad Mark's Creamery & Good Eats,Pasig City,162,Ice Cream,3,900,0,0,1,4.2,Very Good,488,P
6309455,Mad Mark's Creamery & Good Eats,Pasig City,162,Desserts,3,900,0,0,1,4.2,Very Good,488,P
6314302,Sambo Kojin,Mandaluyong City,162,Japanese,4,1500,0,0,1,4.8,Excellent,229,P
6314302,Sambo Kojin,Mandaluyong City,162,Korean,4,1500,0,0,1,4.8,Excellent,229,P
6309903,Silantro Fil-Mex,Pasig City,162,Filipino,3,800,0,0,0,4.9,Excellent,1070,P
6309903,Silantro Fil-Mex,Pasig City,162,Mexican,3,800,0,0,0,4.9,Excellent,1070,P
6318433,Silantro Fil-Mex,Quezon City,162,Filipino,3,800,0,0,0,4.8,Excellent,294,P
6318433,Silantro Fil-Mex,Quezon City,162,Mexican,3,800,0,0,0,4.8,Excellent,294,P
6314987,Locavore,Pasig City,162,Filipino,3,1100,0,0,1,4.8,Excellent,532,P
6318213,Balay Dako,Tagaytay City,162,Filipino,3,1200,0,0,1,4.5,Excellent,211,P
6300781,Buffet 101,Pasay City,162,Asian,4,2000,0,0,1,4.0,Very Good,520,P
6300781,Buffet 101,Pasay City,162,European,4,2000,0,0,1,4.0,Very Good,520,P
6314605,Sodam Korean Restaurant,San Juan City,162,Korean,3,700,0,0,0,4.3,Very Good,223,P
6301290,Vikings,Pasay City,162,Seafood,4,2000,0,0,1,4.2,Very Good,677,P
6301290,Vikings,Pasay City,162,Filipino,4,2000,0,0,1,4.2,Very Good,677,P
6301290,Vikings,Pasay City,162,Asian,4,2000,0,0,1,4.2,Very Good,677,P
6301290,Vikings,Pasay City,162,European,4,2000,0,0,1,4.2,Very Good,677,P
6317637,Le Petit Souffle,Makati City,162,French,3,1100,0,0,1,4.8,Excellent,314,P
6317637,Le Petit Souffle,Makati City,162,Japanese,3,1100,0,0,1,4.8,Excellent,314,P
6317637,Le Petit Souffle,Makati City,162,Desserts,3,1100,0,0,1,4.8,Excellent,314,P
6308205,Wildflour Cafe + Bakery,Taguig City,162,Cafe,4,1500,0,0,1,4.4,Very Good,392,P
6308205,Wildflour Cafe + Bakery,Taguig City,162,Bakery,4,1500,0,0,1,4.4,Very Good,392,P
6308205,Wildflour Cafe + Bakery,Taguig City,162,American,4,1500,0,0,1,4.4,Very Good,392,P
6308205,Wildflour Cafe + Bakery,Taguig City,162,Italian,4,1500,0,0,1,4.4,Very Good,392,P
18255654,Hobing Korean Dessert Cafe,Taguig City,162,Cafe,2,600,0,0,0,4.5,Excellent,118,P
18255654,Hobing Korean Dessert Cafe,Taguig City,162,Korean,2,600,0,0,0,4.5,Excellent,118,P
18255654,Hobing Korean Dessert Cafe,Taguig City,162,Desserts,2,600,0,0,0,4.5,Excellent,118,P
6310470,Guevarra's,San Juan City,162,Filipino,3,1000,0,0,1,4.2,Very Good,458,P
6403544,Jarryds,Cape Town,189,Cafe,3,230,0,0,0,4.8,Excellent,319,R
6403544,Jarryds,Cape Town,189,Burger,3,230,0,0,0,4.8,Excellent,319,R
6401789,tashas,Cape Town,189,Cafe,4,320,0,0,0,4.1,Very Good,374,R
6401789,tashas,Cape Town,189,Mediterranean,4,320,0,0,0,4.1,Very Good,374,R
18337845,Coco Safar,Cape Town,189,Cafe,4,300,0,0,0,4.1,Very Good,88,R
18337845,Coco Safar,Cape Town,189,Patisserie,4,300,0,0,0,4.1,Very Good,88,R
6400191,Beluga,Cape Town,189,Seafood,4,500,0,0,0,3.8,Good,619,R
6400191,Beluga,Cape Town,189,Asian,4,500,0,0,0,3.8,Good,619,R
6400191,Beluga,Cape Town,189,Grill,4,500,0,0,0,3.8,Good,619,R
6400191,Beluga,Cape Town,189,Sushi,4,500,0,0,0,3.8,Good,619,R
6400217,Willoughby & Co.,Cape Town,189,Seafood,4,570,0,0,0,4.4,Very Good,466,R
6400217,Willoughby & Co.,Cape Town,189,Japanese,4,570,0,0,0,4.4,Very Good,466,R
6400217,Willoughby & Co.,Cape Town,189,Sushi,4,570,0,0,0,4.4,Very Good,466,R
6400421,Truth Coffee,Cape Town,189,Cafe,2,150,0,0,0,4.4,Very Good,514,R
6400235,Gibson's Gourmet Burgers & Ribs,Cape Town,189,Burger,3,270,0,0,0,4.1,Very Good,298,R
6400235,Gibson's Gourmet Burgers & Ribs,Cape Town,189,American,3,270,0,0,0,4.1,Very Good,298,R
6400235,Gibson's Gourmet Burgers & Ribs,Cape Town,189,Grill,3,270,0,0,0,4.1,Very Good,298,R
6403452,My Sugar,Cape Town,189,Cafe,2,125,0,0,0,4.4,Very Good,157,R
6403452,My Sugar,Cape Town,189,Patisserie,2,125,0,0,0,4.4,Very Good,157,R
6403452,My Sugar,Cape Town,189,Bakery,2,125,0,0,0,4.4,Very Good,157,R
6403452,My Sugar,Cape Town,189,Desserts,2,125,0,0,0,4.4,Very Good,157,R
6401054,Kloof Street House,Cape Town,189,Mediterranean,4,350,0,0,0,4.5,Excellent,356,R
6404082,Rocomamas,Cape Town,189,Burger,3,250,0,0,0,3.6,Good,131,R
6404082,Rocomamas,Cape Town,189,Fast Food,3,250,0,0,0,3.6,Good,131,R
6404082,Rocomamas,Cape Town,189,Grill,3,250,0,0,0,3.6,Good,131,R
6401485,The Creamery,Cape Town,189,Desserts,2,110,0,0,0,4.5,Excellent,328,R
6401485,The Creamery,Cape Town,189,Ice Cream,2,110,0,0,0,4.5,Excellent,328,R
6402177,Salushi,Cape Town,189,Japanese,3,250,0,0,0,3.9,Good,239,R
6402177,Salushi,Cape Town,189,Sushi,3,250,0,0,0,3.9,Good,239,R
6402177,Salushi,Cape Town,189,Asian,3,250,0,0,0,3.9,Good,239,R
6403291,Jerry's Burger Bar,Cape Town,189,Burger,3,250,0,0,0,4.4,Very Good,281,R
6403291,Jerry's Burger Bar,Cape Town,189,American,3,250,0,0,0,4.4,Very Good,281,R
6403499,Active Sushi,Cape Town,189,Sushi,3,250,0,0,0,3.8,Good,127,R
6401732,La Parada,Cape Town,189,Spanish,4,360,0,0,0,3.7,Good,255,R
6401732,La Parada,Cape Town,189,Tapas,4,360,0,0,0,3.7,Good,255,R
18395463,The Butcher's Wife,Cape Town,189,Pizza,3,294,0,0,0,3.7,Good,22,R
18395463,The Butcher's Wife,Cape Town,189,Grill,3,294,0,0,0,3.7,Good,22,R
6400621,Nobu - One&Only,Cape Town,189,Japanese,4,535,0,0,1,4.0,Very Good,110,R
6400621,Nobu - One&Only,Cape Town,189,Asian,4,535,0,0,1,4.0,Very Good,110,R
6400621,Nobu - One&Only,Cape Town,189,Seafood,4,535,0,0,1,4.0,Very Good,110,R
6400621,Nobu - One&Only,Cape Town,189,Sushi,4,535,0,0,1,4.0,Very Good,110,R
